지점명,지점주소,y,x
스타벅스 올림픽공원남문점,서울 송파구 위례성대로 102 태평양파크빌라트 상가 1층,37.5133172416737,127.123136863574
스타벅스 잠실대교남단R점,서울 송파구 송파대로 570 타워730 1층,37.5157873297768,127.099112358834
스타벅스 연신내역사거리점,서울 은평구 통일로 842,37.6186902335511,126.922063807625
스타벅스 강남오거리점,서울 강남구 봉은사로2길 39,37.5021081976155,127.026659139548
스타벅스 문정하비오점,서울 송파구 송파대로 111 204동 104~107호,37.4796683841344,127.124913859704
스타벅스 중계역점,서울 노원구 동일로 1339 대한빌딩,37.6481622655674,127.062182016086
스타벅스 서교점,서울 마포구 양화로 78,37.5513850799331,126.916920785456
스타벅스 신사가로수점,서울 강남구 가로수길 59,37.5218897968686,127.022521249316
스타벅스 잠실시그마타워점,서울 송파구 올림픽로 289,37.5146152773177,127.102522142353
스타벅스 낙성대역점,서울 관악구 남부순환로 1908,37.4777033870366,126.961205621131
스타벅스 연희동점,서울 서대문구 연희로 97,37.5668038837366,126.930516521058
스타벅스 숭실대입구역,서울 동작구 상도로 354,37.4968732072958,126.952724064808
스타벅스 미아사거리역점,서울 강북구 도봉로 32,37.6118468027305,127.030708756258
스타벅스 수서점,서울 강남구 밤고개로1길 10 현대벤처빌딩 지하 2층,37.4880244867416,127.101844450006
스타벅스 뱅뱅사거리점,서울 강남구 강남대로 282,37.4885664092435,127.03248411211
스타벅스 순천향입구점,서울 용산구 대사관로 67,37.5334229215252,127.005644897495
스타벅스 여의도점,서울 영등포구 국제금융로2길 28,37.5240806711634,126.924494536092
스타벅스 문래역점,서울 영등포구 당산로 34,37.5174631210953,126.896493699106
스타벅스 중랑구청점,서울 중랑구 신내로 72,37.6054064377729,127.09566855816
스타벅스 중앙대점,서울 동작구 흑석로 75-1,37.5069728187307,126.958130329436
스타벅스 둔촌동점,서울 강동구 양재대로 1303 평원빌딩 1층,37.5227713188467,127.133949850418
스타벅스 서래마을입구점,서울 서초구 서래로 48,37.4992678021747,126.998558347583
스타벅스 종로3가점,서울 종로구 종로 113-1 1~4층,37.5705929705531,126.990220634469
스타벅스 목동8단지점,서울 양천구 목동서로 299,37.5205726607303,126.868830851142
스타벅스 강남비젼타워점,서울 강남구 테헤란로2길 27 비젼타워 1층,37.4964929427239,127.029697867857
스타벅스 경희대삼거리점,서울 동대문구 회기로 141,37.5915700154784,127.052031564319
스타벅스 오류동역점,서울 구로구 경인로 216,37.4962152453948,126.84486554294
스타벅스 신논현역점,서울 서초구 강남대로 483,37.5053254283579,127.023648945463
스타벅스 학동사거리,서울 강남구 도산대로 328,37.5224022062676,127.037967162209
스타벅스 이수역사거리점,서울 서초구 서초대로 3-4,37.4860317945544,126.983083699338
스타벅스 약수역점,서울 중구 다산로 129,37.5554333519362,127.010728945578
스타벅스 숙대입구역점,서울 용산구 한강대로 291 지하 1~3층,37.5442306440059,126.971941739174
스타벅스 청담공원점,서울 강남구 학동로 506 보라티알 빌딩 1층,37.5186934389558,127.051452433553
스타벅스 공덕점,서울 마포구 마포대로 130,37.5459729185296,126.952989325371
스타벅스 합정폴리스R점,서울 마포구 양화로 45,37.5515008030203,126.91395024016
스타벅스 고대점,서울 성북구 고려대로24길 51 1층 & 2층,37.5839294883991,127.029709018435
스타벅스 노량진동점,서울 동작구 노량진로 190 고려교육타워 어바니엘한강 101~105호,37.5129574445121,126.946862445323
스타벅스 홍대삼거리점,서울 마포구 와우산로 64,37.5502199719304,126.923271338076
스타벅스 구파발역점,서울 은평구 진관2로 12 메이플카운티 2차 113~116호,37.6342576294538,126.918550997661
스타벅스 가락본동점,서울 송파구 송파대로30길 13,37.4948847043839,127.118784040716
스타벅스 연신내점,서울 은평구 통일로 869,37.6203691547897,126.919808968262
스타벅스 영등포KT점,서울 영등포구 영중로 119,37.526848314445,126.905176591009
스타벅스 역삼역점,서울 강남구 테헤란로 145 우신빌딩 1층,37.5007127382074,127.035192693211
스타벅스 천호역점,서울 강동구 천호대로 1012 태승빌딩 1층,37.5380977789536,127.124151797401
스타벅스 목동역점,서울 양천구 목동로 203,37.5267062206829,126.86380676331
스타벅스 길동역점,서울 강동구 양재대로 1487,37.538712390825,127.140063006884
스타벅스 가산디지털단지역점,서울 금천구 벚꽃로 298,37.4814401689835,126.883871693415
스타벅스 등촌점,서울 강서구 공항대로 329 1층,37.5582609804535,126.844322656779
스타벅스 방배,서울 서초구 방배로 211,37.4919937926243,126.990641023566
스타벅스 학동역점,서울 강남구 논현로 704,37.5146068395402,127.030764674069
스타벅스 압구정R점,서울 강남구 언주로 861,37.5273990937168,127.033113547922
스타벅스 송파마천사거리DT점,서울 송파구 거마로 78,37.4997580410365,127.147649403628
스타벅스 독산사거리점,서울 금천구 시흥대로 426,37.4715689911066,126.89877216735
스타벅스 송파헬리오시티점,서울 송파구 송파대로 345 103동,37.4976145695004,127.102531804188
스타벅스 서강광흥창역점,서울 마포구 서강로 69,37.5494286610068,126.931692020954
스타벅스 엔터식스점,서울 성동구 왕십리광장로 17 왕십리역사 엔터식스몰 B1,37.5614417528647,127.038394194396
스타벅스 금천시흥점,서울 금천구 시흥대로 164,37.4488833558917,126.903231141312
스타벅스 삼성역섬유센터R점,서울 강남구 테헤란로 518,37.5075910839105,127.060579419429
스타벅스 송파사거리점,서울 송파구 송파대로 386,37.5022731990672,127.110354257671
스타벅스 대우재단빌딩점,서울 중구 퇴계로 18,37.5565609866076,126.975156720132
스타벅스 구로디지털타워점,서울 구로구 디지털로32길 30,37.4833895421043,126.896519918476
스타벅스 구의역,서울 광진구 아차산로 373,37.5370119376395,127.084032696421
스타벅스 문정로데오점,서울 송파구 동남로 141,37.4919026462716,127.126252486711
스타벅스 인사점,서울 종로구 인사동길 14,37.5721911098042,126.986949096551
스타벅스 신촌오거리점,서울 마포구 신촌로16길 10,37.5551769148524,126.934676463778
스타벅스 마포염리점,서울 마포구 독막로 311,37.5439965080669,126.947481225372
스타벅스 도곡공원점,서울 강남구 도곡로 205,37.4929198247521,127.041364616509
스타벅스 종암점,서울 성북구 종암로 122,37.6012026108787,127.033955689737
스타벅스 상암사보이시티,서울 마포구 월드컵북로54길 17,37.581324224744,126.888548408154
스타벅스 상암디지털큐브점,서울 마포구 상암산로 34 1층,37.5762102049855,126.889239900296
스타벅스 명일역점,서울 강동구 양재대로 1647,37.5525605905813,127.143782864746
스타벅스 상수역점,서울 마포구 독막로 88,37.5475156867782,126.923227600752
스타벅스 서초역점,서울 서초구 반포대로 118 1층,37.4906652237991,127.008612738216
스타벅스 아시아선수촌점,서울 송파구 백제고분로 69 애플타워 175,37.5105318635531,127.079041855687
스타벅스 효창공원앞역점,서울 용산구 효창동 287,37.5396272338793,126.963314009135
스타벅스 당산점,서울 영등포구 양평로 64 1층,37.5351397125293,126.899965832636
스타벅스 정부서울청사R점,서울 종로구 새문안로5가길 28,37.574460196686,126.973597076089
스타벅스 삼청동점,서울 종로구 삼청로 111-1 1층,37.5853814289538,126.981781192692
스타벅스 숭실대점,서울 동작구 사당로 4,37.4954053993678,126.95485331925
스타벅스 염창역점,서울 강서구 공항대로 627 대신빌딩 1층,37.5472872158845,126.874538741651
스타벅스 여의도공원R점,서울 영등포구 여의공원로 101,37.5292719570904,126.924892738645
스타벅스 국립중앙의료원점,서울 중구 을지로 251,37.5665548575457,127.006251379421
스타벅스 상도역점,서울 동작구 상도로37길 1,37.503243422806,126.948446659578
스타벅스 논현역사거리점,서울 강남구 강남대로 538,37.5102202255601,127.022269137849
스타벅스 남가좌사거리점,서울 서대문구 거북골로 84 104동,37.5782296308468,126.918481311495
스타벅스 올림픽공원북문점,서울 강동구 강동대로 171 스타벅스,37.525450615281,127.125935905246
스타벅스 서교동사거리,서울 마포구 양화로 105,37.5534135689843,126.91857704379
스타벅스 한티역점,서울 강남구 도곡로 408 디마크빌딩 101호,37.4966225187716,127.055233195315
스타벅스 수유역점,서울 강북구 도봉로 342,37.6380345518337,127.026128675843
스타벅스 올림픽평화의문점,서울 송파구 위례성대로 38,37.5156925346572,127.116497173629
스타벅스 광나루,서울 광진구 아차산로 607,37.547378597376,127.106047380217
스타벅스 마포용강동점,서울 마포구 토정로 295,37.5412036547825,126.94221857005
스타벅스 한성대입구역점,서울 성북구 성북로 11,37.5890512143102,127.00492740484
스타벅스 학여울역점,서울 강남구 영동대로 215,37.4979966229511,127.068518488251
스타벅스 서울교대점,서울 서초구 서초중앙로 64 1층,37.4874401271955,127.015170128436
스타벅스 교대점,서울 서초구 서초중앙로 118 KAIS빌딩,37.4923920920899,127.014230658952
스타벅스 신림역포도몰점,서울 관악구 신림로 330 포도몰 1층,37.4838513393186,126.930234545397
스타벅스 대학로점,서울 종로구 대학로 57 홍익대학교 대학로캠퍼스 1층,37.5765585834389,127.001450046714
스타벅스 남부터미널2점,서울 서초구 효령로 274,37.4843935767795,127.014213538613
스타벅스 구로디지털로점,서울 구로구 디지털로33길 11 에이스테크노타워 8차 1층,37.4857057781612,126.895512679788
스타벅스 가락시장역점,서울 송파구 중대로 121 롯데캐슬 파인힐1층,37.4943474660846,127.12141164538
스타벅스 미아역점,서울 강북구 도봉로 196 1층,37.6261436910197,127.026574236378
스타벅스 창동이마트점,서울 도봉구 노해로65길 4,37.651636123068,127.046699282846
스타벅스 송파아이파크,서울 송파구 법원로 55,37.4798638602437,127.121761190134
스타벅스 우장산역점,"서울 강서구 강서로 267 송화쇼핑센터 1층,지하층",37.5496000614643,126.835941270275
스타벅스 중랑역점,서울 중랑구 망우로30길 3,37.5930806702101,127.0747508051
스타벅스 여의도KBS R점,서울 영등포구 의사당대로 26,37.526537141271,126.918106683928
스타벅스 동여의도점,서울 영등포구 여의도동 43-4 롯데캐슬 아이비 1층 122호,37.5201951845945,126.931743565817
스타벅스 신당역점,서울 중구 퇴계로 385 1층,37.5654033985295,127.014352404697
스타벅스 마포아크로점,서울 마포구 마포대로 68 마포 아크로타워 118호,37.5413315500222,126.948961312534
스타벅스 강남대로논현R점,서울 서초구 강남대로85길 5,37.507366411327,127.022594811887
스타벅스 서울대역,서울 관악구 남부순환로 1817,37.4816411686596,126.952144384523
스타벅스 양천향교역점,서울 강서구 강서로 463,37.5669463591713,126.840446253714
스타벅스 갤러리아팰리스점,서울 송파구 올림픽로 212 갤리러아팰리스 1층,37.5107067799275,127.094231575378
스타벅스 상암MBC점,서울 마포구 성암로 267 MBC신사옥 C1 경영센터,37.5811234199086,126.890988995582
스타벅스 이촌점,서울 용산구 이촌로 276,37.5186438963508,126.977284598132
스타벅스 강남GT타워점,서울 서초구 서초대로 411 GT타워,37.4981083450113,127.025922653572
스타벅스 강동역점,서울 강동구 천호대로 1089,37.5366048791746,127.133115595362
스타벅스 서초법원,서울 서초구 서초대로 274,37.4928194268706,127.011904030779
스타벅스 황학사거리점,서울 성동구 왕십리로 410 센트라스,37.566590498762,127.02408246322
스타벅스 자양점,서울 광진구 능동로 50 이튼타워리버2차 상가 108호,37.5356753880706,127.069179648488
스타벅스 방배다이치빌딩점,서울 서초구 방배로 114,37.4843393154443,126.996090968767
스타벅스 신당역사거리점,서울 중구 다산로 258,37.5657948536437,127.016623843671
스타벅스 신촌역점,서울 서대문구 신촌로 73,37.5563071297207,126.934520427944
스타벅스 영동2교점,서울 서초구 논현로 139 대흥빌딩,37.4819943953299,127.042595496311
스타벅스 상왕십리역점,서울 성동구 왕십리로 382,37.5651102845783,127.028019796271
스타벅스 압구정역점,"서울 강남구 압구정로 170 관영빌딩 1층, 지하 1층",37.5267583374608,127.02810647031
스타벅스 코엑스몰점,서울 강남구 영동대로 513 뉴코엑스몰 103호,37.5118239121138,127.059159043842
스타벅스 보라매대교점,서울 관악구 보라매로3길 23 대교눈높이보라매 센터 1층,37.491042929326,126.925536443215
스타벅스 논현역점,서울 서초구 강남대로 557,37.5115409433608,127.020640675895
스타벅스 스탈릿대치R점,서울 강남구 남부순환로 2947 대원빌딩,37.4945700144534,127.062659097416
스타벅스 명일이마트점,서울 강동구 동남로75길 5 명일이마트별관 주차장,37.5540060457867,127.156001893834
스타벅스 선유도역점,서울 영등포구 양평로 115,37.5373094341396,126.894605589361
스타벅스 목동오목로점,서울 양천구 오목로 279,37.5259285397106,126.868392603335
스타벅스 여의도호성점,서울 영등포구 여의대방로65길 24 호성빌딩1층,37.5204421498979,126.929293717613
스타벅스 광운대점,서울 노원구 석계로 104,37.6231823075724,127.060725543535
스타벅스 강남교보타워R점,서울 서초구 강남대로 465 1층,37.5037560541254,127.024109539913
스타벅스 차병원사거리점,서울 강남구 봉은사로 213,37.5080500239766,127.035366129428
스타벅스 중구저동점,서울 중구 수표로 34,37.564378723742,126.990358289779
스타벅스 올림픽대교북단,서울 광진구 광나루로 608,37.5411561167848,127.095267655296
스타벅스 서울역서부점,서울 용산구 만리재로 202 풍림아이원 1층,37.5549425482855,126.968462872248
스타벅스 외대정문점,서울 동대문구 이문로 93,37.5953818714405,127.05923135853
스타벅스 명동길점,서울 중구 명동10길 41,37.5620569449565,126.985872679878
스타벅스 국기원사거리점,서울 강남구 테헤란로 125,37.499603693833,127.031676800566
스타벅스 동대문두타점,서울 중구 장충단로 275,37.5688849422849,127.008775114213
스타벅스 신림점,서울 관악구 신림로 355-1,37.4860989027515,126.929171758492
스타벅스 역삼초교사거리점,서울 강남구 역삼로 123,37.4941544920079,127.033008626274
스타벅스 은행사거리점,"서울 노원구 중계로 217 중흥빌딩 103,203호",37.6505035811197,127.075992830225
스타벅스 가산디지털점,서울 금천구 가산디지털1로 168 우림라이온스벨리 B동 1층,37.479966429878,126.88263620024
스타벅스 도산가로수길점,서울 강남구 도산대로 134 2층,37.5173531693456,127.023380583993
스타벅스 남성역점,서울 동작구 사당로 219,37.4841600698068,126.972660477747
스타벅스 방배로점,서울 서초구 방배로 52,37.4793466181359,126.999436064256
스타벅스 을지병원사거리점,서울 강남구 논현로 752,37.5191609544084,127.028644440099
스타벅스 이수자이점,서울 동작구 사당로 300,37.4843790909712,126.980281616349
스타벅스 삼성교점,서울 강남구 영동대로86길 12 동남유화빌딩1층,37.507823522519,127.065187924005
스타벅스 서초역이화빌딩점,서울 서초구 반포대로21길 3,37.4883012184837,127.009032303071
스타벅스 굽은다리역점,서울 강동구 양재대로 1568,37.545422301431,127.143225315777
스타벅스 압구정,서울 강남구 압구정로30길 17,37.5263301884169,127.029553686621
스타벅스 서초구청점,서울 서초구 남부순환로 2557,37.4844383587628,127.030069606033
스타벅스 경희대점,서울 동대문구 경희대로 16-1,37.5929010400532,127.052866883162
스타벅스 자양사거리,서울 광진구 아차산로 355 타워 더 모스트 아크로텔 1층,37.5373676062503,127.082565478795
스타벅스 서초우성사거리점,서울 서초구 강남대로 343,37.4935195538047,127.029241204878
